f000135,627.120,632.920,The most important thing we can do is to make sure we control our own energy.
n000063,632.920,633.960,(SILENCE)
f000136,633.960,637.660,So here's what I've done since I've been president.
f000137,637.660,641.040,We have increased oil production to the highest levels in 16 years.
n000064,641.040,641.880,(SILENCE)
f000138,641.880,645.400,Natural gas production is the highest it's been in decades.
n000065,645.400,646.800,(SILENCE)
f000139,646.800,651.040,We have seen increases in coal production and coal employment.
n000066,651.040,652.360,(SILENCE)
f000140,652.360,657.180,But what I've also said is we can't just produce traditional source of energy.
f000141,657.180,658.300,We've also got to look to the future.
n000067,658.300,659.280,(SILENCE)
f000142,659.280,661.840,That's why we doubled fuel efficiency standards on cars.
f000143,661.840,668.360,"That means that in the middle of the next decade, any car you buy, you're going to end up going twice as far on a gallon of gas."
n000068,668.360,669.200,(SILENCE)
f000144,669.200,672.840,That's why we doubled clean -- clean energy production like wind and solar and biofuels.
n000069,672.840,673.720,(SILENCE)
f000145,673.720,679.920,And all these things have contributed to us lowering our oil imports to the lowest levels in 16 years.
n000070,679.920,680.880,(SILENCE)
f000146,680.880,681.900,"Now, I want to build on that."
n000071,681.900,683.280,(SILENCE)
f000147,683.280,687.040,"And that means, yes, we still continue to open up new areas for drilling."
n000072,687.040,688.080,(SILENCE)
f000148,688.080,692.420,We continue to make it a priority for us to go after natural gas.
f000149,692.420,698.680,"We've got potentially 600,000 jobs and 100 years worth of energy right beneath our feet with natural gas."
n000073,698.680,699.640,(SILENCE)
f000150,699.640,701.400,And we can do it in an environmentally sound way.
n000074,701.400,702.200,(SILENCE)
f000151,702.200,712.880,"But we've also got to continue to figure out how we have efficiency energy, because ultimately that's how we're going to reduce demand and that's what's going to keep gas prices lower."
n000075,712.880,714.080,(SILENCE)
f000152,714.080,723.160,"Now, Governor Romney will say he's got an all-of-the-above plan, but basically his plan is to let the oil companies write the energy policies."
n000076,723.160,724.280,(SILENCE)
f000153,724.280,729.360,"So he's got the oil and gas part, but he doesn't have the clean energy part."
n000077,729.360,730.760,(SILENCE)
f000154,730.760,739.860,"And if we are only thinking about tomorrow or the next day and not thinking about 10 years from now, we're not going to control our own economic future."
n000078,739.860,740.600,(SILENCE)
f000155,740.600,743.960,"Because China, Germany, they're making these investments."
n000079,743.960,744.800,(SILENCE)
f000156,744.800,748.300,And I'm not going to cede those jobs of the future to those countries.
f000157,748.300,751.980,I expect those new energy sources to be built right here in the United States.
f000158,751.980,753.440,That's going to help Jeremy get a job.
n000080,753.440,753.880,(SILENCE)
f000159,753.880,756.680,It's also going to make sure that you're not paying as much for gas.
n000081,756.680,757.480,(SILENCE)
f000160,757.480,760.620,"Governor, on the subject of gas prices?"
f000161,760.620,767.620,"Well, let's look at the president's policies, all right, as opposed to the rhetoric, because we've had four years of policies being played out."
f000162,767.620,773.420,"And the president's right in terms of the additional oil production, but none of it came on federal land."
f000163,773.420,780.160,"As a matter of fact, oil production is down 14 percent this year on federal land, and gas production was down 9 percent."
n000082,780.160,780.840,(SILENCE)
f000164,780.840,781.160,Why?
f000165,781.160,788.360,"Because the president cut in half the number of licenses and permits for drilling on federal lands, and in federal waters."
f000166,788.360,790.240,So where'd the increase come from?
f000167,790.240,792.720,Well a lot of it came from the Bakken Range in North Dakota.
n000083,792.720,793.280,(SILENCE)
f000168,793.280,794.520,What was his participation there?
n000084,794.520,795.120,(SILENCE)
f000169,795.120,801.580,"The administration brought a criminal action against the people drilling up there for oil, this massive new resource we have."
n000085,801.580,802.080,(SILENCE)
f000170,802.080,803.600,And what was the cost?
n000086,803.600,803.960,(SILENCE)
f000171,803.960,809.880,20 or 25 birds were killed and brought out a migratory bird act to go after them on a criminal basis.
n000087,809.880,810.200,(SILENCE)
f000172,810.200,817.380,"Look, I want to make sure we use our oil, our coal, our gas, our nuclear, our renewables."
f000173,817.380,823.480,"I believe very much in our renewable capabilities; ethanol, wind, solar will be an important part of our energy mix."
n000088,823.480,823.920,(SILENCE)
f000174,823.920,829.840,"But what we don't need is to have the president keeping us from taking advantage of oil, coal and gas."
n000089,829.840,830.280,(SILENCE)
f000175,830.280,833.400,"This has not been Mr. Oil, or Mr. Gas, or Mr. Coal."
n000090,833.400,833.880,(SILENCE)
f000176,833.880,836.140,Talk to the people that are working in those industries.
f000177,836.140,837.800,I was in coal country.
f000178,837.800,841.000,"People grabbed my arms and said, ""Please save my job."""
n000091,841.000,841.840,(SILENCE)
f000179,841.840,844.360,"The head of the EPA said, ""You can't build a coal plant."
n000092,844.360,845.120,(SILENCE)
f000180,845.120,847.960,"You'll virtually -- it's virtually impossible given our regulations."""
n000093,847.960,848.320,(SILENCE)
f000181,848.320,853.220,"When the president ran for office, he said if you build a coal plant, you can go ahead, but you'll go bankrupt."
n000094,853.220,853.720,(SILENCE)
f000182,853.720,855.240,That's not the right course for America.
n000095,855.240,855.840,(SILENCE)
f000183,855.840,861.160,"Let's take advantage of the energy resources we have, as well as the energy sources for the future."
f000184,861.160,873.960,"And if we do that, if we do what I'm planning on doing, which is getting us energy independent, North America energy independence within eight years, you're going to see manufacturing jobs come back."
f000185,873.960,879.640,"Because our energy is low cost, that are already beginning to come back because of our abundant energy."
n000096,879.640,880.040,(SILENCE)
f000186,880.040,882.900,I'll get America and North America energy independent.
f000187,882.900,886.440,"I'll do it by more drilling, more permits and licenses."
f000188,886.440,888.800,We're going to bring that pipeline in from Canada.
f000189,888.800,891.760,How in the world the president said no to that pipeline?
f000190,891.760,892.400,I will never know.
f000191,892.400,897.680,"This is about bringing good jobs back for the middle class of America, and that's what I'm going to do."
f000192,897.680,904.260,"Mr. President, let me just see if I can move you to the gist of this question, which is, are we looking at the new normal?"
f000193,904.260,912.500,"I can tell you that tomorrow morning, a lot of people in Hempstead will wake up and fill up and they will find that the price of gas is over $4 a gallon."
f000194,912.500,917.720,"Is it within the purview of the government to bring those prices down, or are we looking at the new normal?"
f000195,917.720,924.940,"Candy, there's no doubt that world demand's gone up, but our production is going up, and we're using oil more efficiently."
f000196,924.940,928.480,And very little of what Governor Romney just said is true.
n000097,928.480,930.200,(SILENCE)
f000197,930.200,931.800,We've opened up public lands.
n000098,931.800,932.520,(SILENCE)
f000198,932.520,940.080,We're actually drilling more on public lands than in the previous administration and my -- the previous president was an oil man.
f000199,940.080,943.800,And natural gas isn't just appearing magically.
f000200,943.800,946.340,We're encouraging it and working with the industry.
n000099,946.340,947.720,(SILENCE)
f000201,947.720,961.800,"And when I hear Governor Romney say he's a big coal guy, I mean, keep in mind, when -- Governor, when you were governor of Massachusetts, you stood in front of a coal plant and pointed at it and said, ""This plant kills,"" and took great pride in shutting it down."
f000202,961.800,965.200,And now suddenly you're a big champion of coal.
n000100,965.200,966.480,(SILENCE)
f000203,966.480,968.920,So what I've tried to do is be consistent.
n000101,968.920,970.240,(SILENCE)
f000204,970.240,979.600,"With respect to something like coal, we made the largest investment in clean coal technology, to make sure that even as we're producing more coal, we're producing it cleaner and smarter."
n000102,979.600,980.320,(SILENCE)
f000205,980.320,982.640,"Same thing with oil, same thing with natural gas."
n000103,982.640,982.960,(SILENCE)
f000206,982.960,988.000,And the proof is our oil imports are down to the lowest levels in 20 years.
n000104,988.000,989.280,(SILENCE)
f000207,989.280,996.440,"Oil production is up, natural gas production is up, and, most importantly, we're also starting to build cars that are more efficient."
n000105,996.440,997.360,(SILENCE)
f000208,997.360,998.560,And that's creating jobs.
n000106,998.560,998.960,(SILENCE)
f000209,998.960,1004.840,"That means those cars can be exported, 'cause that's the demand around the world, and it also means that it'll save money in your pocketbook."
n000107,1004.840,1005.560,(SILENCE)
f000210,1005.560,1011.560,"That's the strategy you need, an all-of-the-above strategy, and that's what we're going to do in the next four years."
f000211,1011.560,1013.320,But that's not what you've done in the last four years.
n000108,1013.320,1014.120,(SILENCE)
f000212,1014.120,1015.680,That's the problem.
f000213,1015.680,1020.440,"In the last four years, you cut permits and licenses on federal land and federal waters in half."
f000214,1020.440,1021.200,"Not true, Governor Romney."
n000109,1021.200,1021.640,(SILENCE)
f000215,1021.640,1022.440,So how much did you cut (inaudible)?
f000216,1022.440,1023.200,Not true.
f000217,1023.200,1024.040,"How much did you cut them by, then?"
n000110,1024.040,1024.480,(SILENCE)
f000218,1024.480,1026.460,"Governor, we have actually produced more oil --"
f000219,1026.460,1026.840,"No, no."
f000220,1026.840,1029.920,How much did you cut licenses and permits on federal land and federal waters?
f000221,1029.920,1031.100,"Governor Romney, here's what we did."
f000222,1031.100,1033.760,There were a whole bunch of oil companies.
f000223,1033.760,1033.761,(CROSSTALK)
f000224,1033.761,1036.340,"No, no, I had a question and the question was how much did you cut them by?"
f000225,1036.340,1037.360,You want me to answer a question --
f000226,1037.360,1038.060,How much did you cut them by?
f000227,1038.060,1039.600,I'm happy to answer the question.
f000228,1039.600,1039.920,All right.
f000229,1039.920,1040.840,And it is --
f000230,1040.840,1041.440,Here's what happened.
n000111,1041.440,1042.400,(SILENCE)
f000231,1042.400,1047.720,You had a whole bunch of oil companies who had leases on public lands that they weren't using.
n000112,1047.720,1048.840,(SILENCE)
f000232,1048.840,1059.520,"So what we said was you can't just sit on this for 10, 20, 30 years, decide when you want to drill, when you want to produce, when it's most profitable for you."
f000233,1059.520,1060.220,These are public lands.
n000113,1060.220,1061.160,(SILENCE)
f000234,1061.160,1065.580,"So if you want to drill on public lands, you use it or you lose it."
f000235,1065.580,1065.940,"OK, (inaudible) --"
f000236,1065.940,1068.520,And so what we did was take away those leases.
f000237,1068.520,1071.800,And we are now reletting them so that we can actually make a profit.
f000238,1071.800,1073.320,And production on private -- on government land --
f000239,1073.320,1073.960,Production is up.
f000240,1073.960,1074.720,-- is down.
f000241,1074.720,1074.940,"No, it isn't."
f000242,1074.940,1077.980,Production on government land of oil is down 14 percent.
f000243,1077.980,1078.220,Governor --
f000244,1078.220,1080.040,And production on gas -- (CROSSTALK)
f000245,1080.040,1081.200,It's just not true.
f000246,1081.200,1082.320,It's absolutely true.
n000114,1082.320,1082.720,(SILENCE)
f000247,1082.720,1088.400,"Look, there's no question but the people recognize that we have not produced more (inaudible) on federal lands and in federal waters."
n000115,1088.400,1088.800,(SILENCE)
f000248,1088.800,1092.820,"And coal, coal production is not up; coal jobs are not up."
f000249,1092.820,1096.900,"I was just at a coal facility, where some 1,200 people lost their jobs."
n000116,1096.900,1097.680,(SILENCE)
f000250,1097.680,1100.940,The right course for America is to have a true all-of-the-above policy.
f000251,1100.940,1107.260,I don't think anyone really believes that you're a person who's going to be pushing for oil and gas and coal.
f000252,1107.260,1108.840,You'll get your chance in a moment.
f000253,1108.840,1109.360,I'm still speaking.
f000254,1109.360,1109.660,Well --
f000255,1109.660,1112.320,And the answer is I don't believe people think that's the case --
f000256,1112.320,1112.321,-- (inaudible).
f000257,1112.321,1113.320,That wasn't the question.
f000258,1113.320,1113.560,OK.
f000259,1113.560,1115.080,That was a statement.
f000260,1115.080,1116.860,I don't think the American people believe that.
f000261,1116.860,1119.680,"I will fight for oil, coal and natural gas."
f000262,1119.680,1125.080,"And the proof, the proof of whether a strategy is working or not is what the price is that you're paying at the pump."
n000117,1125.080,1126.120,(SILENCE)
f000263,1126.120,1131.020,"If you're paying less than you paid a year or two ago, why, then, the strategy is working."
n000118,1131.020,1131.840,(SILENCE)
f000264,1131.840,1132.600,But you're paying more.
f000265,1132.600,1136.920,"When the president took office, the price of gasoline here in Nassau County was about $1.86 a gallon."
n000119,1136.920,1137.680,(SILENCE)
f000266,1137.680,1138.640,"Now, it's $4.00 a gallon."
n000120,1138.640,1139.440,(SILENCE)
f000267,1139.440,1140.560,The price of electricity is up.
n000121,1140.560,1141.160,(SILENCE)
f000268,1141.160,1146.080,"If the president's energy policies are working, you're going to see the cost of energy come down."
f000269,1146.080,1151.380,"I will fight to create more energy in this country, to get America energy secure."
f000270,1151.380,1162.340,"And part of that is bringing in a pipeline of oil from Canada, taking advantage of the oil and coal we have here, drilling offshore in Alaska, drilling offshore in Virginia where the people want it."
f000271,1162.340,1164.440,Those things will get us the energy we need.
f000272,1164.440,1175.960,"Mr. President, could you address, because we did finally get to gas prices here, could you address what the governor said, which is if your energy policy was working, the price of gasoline would not be $4 a gallon here."
f000273,1175.960,1176.700,Is that true?
f000274,1176.700,1180.760,"Well, think about what the governor -- think about what the governor just said."
f000275,1180.760,1183.940,"He said when I took office, the price of gasoline was $1.80, $1.86."
n000122,1183.940,1184.400,(SILENCE)
f000276,1184.400,1184.880,Why is that?
n000123,1184.880,1186.120,(SILENCE)
f000277,1186.120,1198.680,"Because the economy was on the verge of collapse, because we were about to go through the worst recession since the Great Depression, as a consequence of some of the same policies that Governor Romney's now promoting."
n000124,1198.680,1199.760,(SILENCE)
f000278,1199.760,1206.380,"So, it's conceivable that Governor Romney could bring down gas prices because with his policies, we might be back in that same mess."
n000125,1206.380,1207.720,(SILENCE)
f000279,1207.720,1215.300,"What I want to do is to create an economy that is strong, and at the same time produce energy."
f000280,1215.300,1223.960,"And with respect to this pipeline that Governor Romney keeps on talking about, we've -- we've built enough pipeline to wrap around the entire earth once."
n000126,1223.960,1225.320,(SILENCE)
f000281,1225.320,1228.000,"So, I'm all for pipelines."
f000282,1228.000,1229.160,I'm all for oil production.
n000127,1229.160,1229.640,(SILENCE)
f000283,1229.640,1233.080,What I'm not for is us ignoring the other half of the equation.
f000284,1233.080,1238.360,"So, for example, on wind energy, when Governor Romney says ""these are imaginary jobs."""
f000285,1238.360,1259.260,"When you've got thousands of people right now in Iowa, right now in Colorado, who are working, creating wind power with good-paying manufacturing jobs, and the Republican senator in that -- in Iowa is all for it, providing tax breaks (ph) to help this work and Governor Romney says I'm opposed."
f000286,1259.260,1259.600,I'd get rid of it.
f000287,1259.600,1262.700,That's not an energy strategy for the future.
f000288,1262.700,1263.840,And we need to win that future.
n000128,1263.840,1264.280,(SILENCE)
f000289,1264.280,1266.480,And I intend to win it as President of the United States.
f000290,1266.480,1267.400,I got to -- I got to move you on --
f000291,1267.400,1268.680,He gets the first --
f000292,1268.680,1269.620,-- and the next question --
f000293,1269.620,1270.240,He actually got --
f000294,1270.240,1270.420,-- for you --
f000295,1270.420,1271.520,He actually got the first question.
f000296,1271.520,1273.000,So I get the last question -- last answer --
f000297,1273.000,1274.960,"(Inaudible) in the follow up, it doesn't quite work like that."
f000298,1274.960,1277.320,But I'm going to give you a chance here.
f000299,1277.320,1278.620,"I promise you, I'm going to."
f000300,1278.620,1280.140,And the next question is for you.
f000301,1280.140,1284.000,"So if you want to, you know, continue on -- but I don't want to leave all --"
f000302,1284.000,1284.680,"Candy, Candy --"
f000303,1284.680,1285.120,-- sitting here --
f000304,1285.120,1291.040,"Candy, I don't have a policy of stopping wind jobs in Iowa and that -- they're not phantom jobs."
f000305,1291.040,1291.960,They're real jobs.
f000306,1291.960,1292.120,OK.
f000307,1292.120,1295.440,I appreciate wind jobs in Iowa and across our country.
f000308,1295.440,1299.260,I appreciate the jobs in coal and oil and gas.
f000309,1299.260,1300.200,I'm going to make sure --
f000310,1300.200,1300.420,OK.
f000311,1300.420,1302.600,-- we're taking advantage of our energy resources.
f000312,1302.600,1305.040,We'll bring back manufacturing to America.
f000313,1305.040,1310.620,"We're going to get through a very aggressive energy policy, 31/2 million more jobs in this country."
f000314,1310.620,1311.760,It's critical to our future.
