f000025,219.560,233.820,"Of over the 130 questions we received from this panel, we will begin with one of the 19 on health issues, and it goes to you, Mr. Vice President, and it will be asked by James Hankins."
f000026,233.820,237.860,Mr. Hankins?
f000027,237.860,250.020,"How do you feel about HMOs and insurance companies making the critical decisions that affect people's lives instead of the medical professionals, and why are the HMOs and insurance companies not held accountable for their decisions?"
n000015,250.020,250.600,(SILENCE)
f000028,250.600,259.360,"Mr. Hankins, I don't feel good about it, and I think we ought to have a patient's bill of rights to take the medical decisions away from the HMOs and give them back to the doctors and nurses."
n000016,259.360,260.120,(SILENCE)
f000029,260.120,275.000,"I want to come back and tell you why, but if you will forgive me, I would like to say something right now at the beginning of this debate following on the moment of silence for Mel Carnahan and Randy Carnahan and Chris Sifford."
f000030,275.000,289.760,"Tipper and I were good friends with Mel and Randy, and I know that all of us here want to extend our sympathy and condolences to Jean and the family and to the Sifford family."
f000031,289.760,300.900,And I would just like to say that this debate in a way is a living tribute to Mel Carnahan because he loved the vigorous discussion of ideas in our democracy.
n000017,300.900,301.840,(SILENCE)
f000032,301.840,304.840,He was a fantastic governor of Missouri.
n000018,304.840,305.560,(SILENCE)
f000033,305.560,311.880,This state became one of the top five in the nation for health care coverage for children under his leadership.
n000019,311.880,312.240,(SILENCE)
f000034,312.240,319.380,One of the best in advancing all kinds of benefits for children to grow up healthy and strong.
f000035,319.380,338.320,"And of course, this debate also takes place at a time when the tragedy of the USS Cole is on our minds and hearts and insofar as the memorial service is tomorrow, I would like to also extend sympathy to the families of those who have died and those who are still missing, and the injured."
n000020,338.320,339.840,(SILENCE)
f000036,339.840,348.040,"Now, Mr. Hankins, I think that the situation that you describe has gotten completely out of hand."
f000037,348.040,359.240,"Doctors are giving prescriptions, they're recommending treatments, and then their recommendations are being overruled by HMOs and insurance companies."
f000038,359.240,360.000,That is unacceptable.
f000039,360.000,363.800,I support a strong national patient's bill of rights.
f000040,363.800,374.560,"It is actually a disagreement between us, a national law that is pending on this, the Dingle-Norwood bill, a bipartisan bill, is one that I support and that the governor does not."
n000021,374.560,375.120,(SILENCE)
f000041,375.120,376.960,"Two minutes response, Governor Bush."
f000042,376.960,388.160,"I, too, want to extend my prayers and blessings, God's blessings on the families whose lives were overturned yes -- tod -- last night."
f000043,388.160,390.240,It's a tragic moment.
n000022,390.240,390.920,(SILENCE)
f000044,390.920,392.580,"Actually, Mr. Vice President, it's not true."
f000045,392.580,395.000,I do support a national patient's bill of rights.
n000023,395.000,395.800,(SILENCE)
f000046,395.800,405.000,"As a matter of fact, I brought Republicans and Democrats together to do just that in the State of Texas to get a patient's bill of rights through."
n000024,405.000,405.600,(SILENCE)
f000047,405.600,409.040,"It requires a different kind of leadership style to do it, though."
n000025,409.040,410.320,(SILENCE)
f000048,410.320,418.240,"You see, in order to get something done on behalf of the people, you have to put partisanship aside, and that's what we did in my state."
f000049,418.240,420.700,We have one of the most advanced patient's bill of rights.
f000050,420.700,427.520,"It says, for example, that a woman doesn't have to go through a gate keeper to go to her gynecologist."
n000026,427.520,428.480,(SILENCE)
f000051,428.480,432.760,"It says that you can't gag a doctor, doctor can advise you."
f000052,432.760,436.720,"The HMO, the insurance company, can't gag that doctor from giving you full advice."
n000027,436.720,437.600,(SILENCE)
f000053,437.600,442.440,"And this particular bill, it allows patients to choose a doctor, their own doctor if they want to."
n000028,442.440,443.400,(SILENCE)
f000054,443.400,444.920,But we did something else that was interesting.
n000029,444.920,446.040,(SILENCE)
f000055,446.040,453.120,We're one of the first states that said you can sue an HMO for denying you proper coverage.
f000056,453.120,456.680,Now there's what's called an Independent Review Organization that you have to go through first.
n000030,456.680,457.480,(SILENCE)
f000057,457.480,463.800,"It says if youâ€™ve got a complaint with your insurance company, you can take your complaint to an objective body."
n000031,463.800,464.360,(SILENCE)
f000058,464.360,468.720,"If the objective body rules on your behalf, the insurance company must follow those rules."
f000059,468.720,478.280,"However, if the insurance company doesn't follow the findings of the IRO, then that becomes a cause of action in a court of law."
f000060,478.280,486.240,"It's time for our nation to come together and do what's right for the people, and I think this is right for the people."
n000032,486.240,486.920,(SILENCE)
f000061,486.920,494.120,"You know, I support a national patient's bill of rights, Mr. Vice President, and I want all people covered."
n000033,494.120,494.880,(SILENCE)
f000062,494.880,498.120,I don't want the law to supersede good law like we've got in Texas.
n000034,498.120,499.200,(SILENCE)
f000063,499.200,499.880,I think --
n000035,499.880,500.400,(SILENCE)
f000064,500.400,501.480,"Governor, time is up, sir."
f000065,501.480,502.880,"Jim, we have a direct disagreement on this."
f000066,502.880,504.980,"Just a minute, Mr. Vice President."
f000067,504.980,511.640,"I want to -- the way the rules go here now, two minutes, two minutes, and then I'll decide whether we go on."
f000068,511.640,511.920,Okay.
n000036,511.920,512.280,(SILENCE)
f000069,512.280,522.500,"So what I want to make sure is we understand here is before we go on to another question in the health area, would you agree that you two agree on a national patient's bill of rights?"
f000070,522.500,523.640,Absolutely not.
f000071,523.640,525.960,I referred to the Dingle-Norwood bill.
n000037,525.960,527.000,(SILENCE)
f000072,527.000,532.160,It is the bipartisan bill that is now pending in the Congress.
n000038,532.160,532.520,(SILENCE)
f000073,532.520,540.640,"The HMOs and the insurance companies support the other bill that's pending, the one that the Republican majority has put forward."
f000074,540.640,563.440,"They like it because it doesn't accomplish what I think really needs to be accomplished to give the decisions back to the doctors and nurses and give you a right of appeal to somebody other than the HMO or insurance company, let you go to the nearest emergency room without having to call an HMO before you call 911, to let you see a specialist if you need to, and it has strong bipartisan support."
f000075,563.440,566.240,It is being blocked by the Republican leadership in the Congress.
f000076,566.240,566.400,Sir.
f000077,566.400,574.120,"And I specifically would like to know whether Governor Bush will support the Dingle-Norwood bill, which is the main one pending."
n000039,574.120,574.600,(SILENCE)
f000078,574.600,575.960,"Governor Bush, you may answer that if you'd like."
f000079,575.960,579.400,"But also I'd like to know how you see the differences between the two of you, and we need to move on."
n000040,579.400,580.120,(SILENCE)
f000080,580.120,581.920,"Well, the difference is is that I can get it done."
n000041,581.920,583.400,(SILENCE)
f000081,583.400,586.800,That I can get something positive done on behalf of the people.
n000042,586.800,587.720,(SILENCE)
f000082,587.720,589.760,That's what the question in this campaign is about.
n000043,589.760,590.440,(SILENCE)
f000083,590.440,595.120,"It's not only what's your philosophy and what's your position on issues, but can you get things done?"
n000044,595.120,597.640,(SILENCE)
f000084,597.640,598.680,And I believe I can.
f000085,598.680,601.800,What about the Dingle-Norwood bill?
n000045,601.800,602.320,(SILENCE)
f000086,602.320,602.960,All right.
f000087,602.960,604.240,We're going to go now to another -- all right.
f000088,604.240,604.400,Yes.
f000089,604.400,605.020,I'm not quite through.
f000090,605.020,605.200,Let me finish.
n000046,605.200,605.840,(SILENCE)
f000091,605.840,612.320,I talked about the principles and the issues that I think are important in a patient's bill of rights.
f000092,612.320,614.240,"It's kind of Washington, D.C. focus."
f000093,614.240,616.960,"Well, it's in this committee or it's got this sponsor."
n000047,616.960,617.560,(SILENCE)
f000094,617.560,624.960,"If I'm the president, we're going to have emergency room care, we're going have gag orders, we're going to have direct access to OB/GYN."
n000048,624.960,625.680,(SILENCE)
f000095,625.680,629.240,People will be able to take their HMO insurance company to court.
f000096,629.240,632.600,That's what I've done in Texas and that's the kind of leadership style I'll bring to Washington.
n000049,632.600,633.120,(SILENCE)
f000097,633.120,633.400,All right.
f000098,633.400,652.880,"Another -- the next question also on health issue is from -- it will be asked by Marie Payne Kloepy, and it goes to Governor Bush."
f000099,652.880,675.080,"Are either of you concerned with -- are either of you concerned with finding some feasible way to lower the price of pharmaceutical drugs such as education on minimizing intake, revamp of the FDA process or streamlining the drug companies' procedures instead of just finding more money to pay for them?"
n000050,675.080,675.440,(SILENCE)
f000100,675.440,676.540,"Well, that's a great question."
f000101,676.540,682.720,"I think one of the problems we have, particularly for seniors, is there is no prescription drug coverage in Medicare."
n000051,682.720,683.720,(SILENCE)
f000102,683.720,690.840,"And therefore, when they have to try to purchase drugs they do so on their own, there's no kind of collective bargaining, no power of purchasing among seniors."
n000052,690.840,691.960,(SILENCE)
f000103,691.960,708.240,"So I think step one to make sure prescription drugs is more affordable for seniors, and those are the folks who really rely upon prescription drugs a lot these days, is to reform the Medicare system, is to have prescription drugs as an integral part of Medicare once and for all."
n000053,708.240,709.600,(SILENCE)
f000104,709.600,716.440,"The problem we have today is like the patient's bill of rights, particularly with health care, there's a lot of bickering in Washington, D.C."
f000105,716.440,721.600,It's kind of like a political issue as opposed to a people issue.
n000054,721.600,722.920,(SILENCE)
f000106,722.920,740.480,"So what I want to do is I want to call upon Republicans and Democrats to forget all the arguing and finger pointing, and come together and take care of our seniors' prescription drug program, that says we'll pay for the poor seniors, we'll help all seniors with prescription drugs."
n000055,740.480,741.320,(SILENCE)
f000107,741.320,753.400,"In the meantime, I think it's important to have what's called Immediate Helping Hand, which is direct money to states so that seniors, poor seniors, don't have to choose between food and medicine."
f000108,753.400,755.560,That's part of an overall overhaul.
n000056,755.560,756.360,(SILENCE)
f000109,756.360,757.480,The purchasing powers.
f000110,757.480,759.040,And I'm against price controls.
n000057,759.040,760.120,(SILENCE)
f000111,760.120,764.960,I think price controls would hurt our ability to continue important research and development.
n000058,764.960,765.680,(SILENCE)
f000112,765.680,770.360,Drug therapies are replacing a lot of medicines as we used to know it.
f000113,770.360,773.100,One of the most important things is to continue the research and development component.
f000114,773.100,776.560,And so I'm against price controls.
f000115,776.560,779.440,"Expediting drugs through the FDA makes sense, of course."
n000059,779.440,780.080,(SILENCE)
f000116,780.080,791.240,"Allowing the new bill that was passed in the Congress made sense to allow for, you know, drugs that were sold overseas to come back and other countries to come back into the United States."
n000060,791.240,791.640,(SILENCE)
f000117,791.640,792.440,That makes sense.
n000061,792.440,793.240,(SILENCE)
f000118,793.240,794.920,But the best thing to do is to reform Medicare.
f000119,794.920,798.100,"Vice President Gore, two minutes."
f000120,798.100,799.240,"All right, here we go again."
n000062,799.240,799.720,(SILENCE)
f000121,799.720,813.760,"Now look, if you want someone who will spend a lot of words describing a whole convoluted process and then end up supporting legislation that is supported by the big drug companies, this is your man."
n000063,813.760,815.280,(SILENCE)
f000122,815.280,834.600,"If you want someone who will fight for you and who will fight for the middle-class families and working men and women, who are sick and tired of having their parents and grandparents pay higher prices for prescription drugs than anybody else, then I want to fight for you."
f000123,834.600,838.120,And you asked a great question because it's not only seniors.
n000064,838.120,838.480,(SILENCE)
f000124,838.480,846.080,"Listen, for 24 years I have never been afraid to take on the big drug companies."
f000125,846.080,846.740,They do some great things.
f000126,846.740,850.080,They discover great new cures and that's great.
f000127,850.080,852.520,We want them to continue that.
f000128,852.520,855.820,But they are now spending more money on advertising and promotion.
f000129,855.820,856.640,You see all these ads?
n000065,856.640,857.000,(SILENCE)
f000130,857.000,859.840,Than they are on research and development.
f000131,859.840,866.360,And they are trying artificially extend the monopoly patent protection so they can keep charging these very high prices.
n000066,866.360,866.800,(SILENCE)
f000132,866.800,877.320,I want to streamline the approval of the competing generic drugs and the new kinds of treatments that can compete with them so we bring the price down for everybody.
n000067,877.320,877.720,(SILENCE)
f000133,877.720,882.120,"Now, briefly, let me tell you how my prescription drug plan works."
n000068,882.120,883.120,(SILENCE)
f000134,883.120,886.460,The governor talked about Medicare.
f000135,886.460,893.000,"I propose a real prescription drug benefit under Medicare for all seniors, all seniors, and here's how it works."
n000069,893.000,893.760,(SILENCE)
f000136,893.760,897.320,"You pick your own doctor, and nobody can take that away from you."
n000070,897.320,897.640,(SILENCE)
f000137,897.640,901.640,The doctor chooses the prescription that you need and nobody can overrule your doctor.
f000138,901.640,905.580,You go to your own pharmacy and then Medicare pays half the price.
f000139,905.580,907.260,"If you're poor, they pay all of it."
f000140,907.260,913.280,"If you have extraordinarily high cost, then they pay all over $4,000 out-of-pocket."
f000141,913.280,915.580,And I'll bring new competition to bring the price down.
f000142,915.580,920.760,"And if you pass the big drug companies' bill, nothing will happen."
f000143,920.760,921.240,All right.
f000144,921.240,926.480,"Another health question, it comes from Vickie French, and it's for you, Vice President Gore."
n000071,926.480,927.000,(SILENCE)
f000145,927.000,927.800,"Vickie French, where are you?"
f000146,927.800,930.660,"Oh, there she is."
f000147,930.660,936.900,"We spend billions of dollars every year on taxes, or pay billions of dollars in taxes."
f000148,936.900,941.040,Would you be open to the idea of a national health care plan for everybody?
f000149,941.040,942.880,"And if not, why?"
f000150,942.880,949.340,"If so, is this something you would try to implement if you are elected into office and what would you do to implement this plan?"
f000151,949.340,956.680,"I think that we should move step-by-step toward universal health coverage, but I am not in favor of government doing it all."
n000072,956.680,957.720,(SILENCE)
f000152,957.720,968.700,"We've spent 65 years now on the development of a hybrid system, partly private, partly public, and 85% of our people have health insurance, 15% don't."
f000153,968.700,970.500,That adds up to 44 million people.
f000154,970.500,972.240,That is a national outrage.
n000073,972.240,972.840,(SILENCE)
f000155,972.840,992.000,"We have got to get health coverage for those who do not have it and we've got to improve the quality for those who do with a patient's bill of rights that's real and that works, the Dingle-Norwood bill, and we have got to fill in the gaps in coverage by finally bringing parity for the treatment of mental illness, because that's been left out."
f000156,992.000,993.840,We have got to deal with long-term care.
n000074,993.840,994.320,(SILENCE)
f000157,994.320,996.640,"Now, here are the steps that I would take, first of all."
n000075,996.640,997.520,(SILENCE)
f000158,997.520,1006.840,I will make a commitment to bring health care coverage of high quality that is affordable to every single child in America within four years.
n000076,1006.840,1008.120,(SILENCE)
f000159,1008.120,1017.400,And then we'll fill other gaps by covering the parents of those children when the family is poor or up to two and a half times the poverty rate.
n000077,1017.400,1018.240,(SILENCE)
f000160,1018.240,1021.460,I want to give a tax credit for the purchase of individual health insurance plans.
f000161,1021.460,1032.440,"I want to give small business employers a tax credit, 25%, to encourage the providing of health insurance for the employees in small businesses."
n000078,1032.440,1033.000,(SILENCE)
f000162,1033.000,1049.800,"I want to give seniors who are, well, the near elderly, I don't like that term because I am just about in that category, but those 55 to 65 ought to be able to buy into Medicare for premiums that are reasonable and fair and significantly below what they have to get now."
n000079,1049.800,1050.480,(SILENCE)
f000163,1050.480,1052.360,"Now, we have a big difference on this."
n000080,1052.360,1052.960,(SILENCE)
f000164,1052.960,1054.360,And you need to know the record here.
n000081,1054.360,1055.400,(SILENCE)
f000165,1055.400,1064.200,"Under Governor Bush, Texas has sunk to be 50th out of 50 in health care -- in health insurance for their citizens."
f000166,1064.200,1072.020,"Last week he said that they were spending 3.7 billion dollars, or 4.7 billion dollars on this."
f000167,1072.020,1072.860,Mr. Vice president.
f000168,1072.860,1073.300,Okay.
f000169,1073.300,1073.760,Time is up.
n000082,1073.760,1074.080,(SILENCE)
f000170,1074.080,1077.400,"Governor Bush, two minutes."
f000171,1077.400,1081.080,I'm absolutely opposed to a national health care plan.
n000083,1081.080,1082.480,(SILENCE)
f000172,1082.480,1087.480,I don't want the federal government making decisions for consumers or for providers.
n000084,1087.480,1088.920,(SILENCE)
f000173,1088.920,1093.040,I remember what the administration tried to do in 1993.
n000085,1093.040,1094.400,(SILENCE)
f000174,1094.400,1096.000,They tried to have a national health care plan.
n000086,1096.000,1096.880,(SILENCE)
f000175,1096.880,1098.300,"And fortunately, it failed."
f000176,1098.300,1100.220,"I trust people, I don't trust the federal government."
f000177,1100.220,1102.000,It's going to be one of the themes you hear tonight.
n000087,1102.000,1103.240,(SILENCE)
f000178,1103.240,1107.060,I don't want the federal government making decisions on behalf of everybody.
f000179,1107.060,1110.880,"There is an issue with the uninsured, there sure is."
f000180,1110.880,1113.640,And we have uninsured people in my state.
f000181,1113.640,1116.360,"Ours is a big state, a fast-growing state."
n000088,1116.360,1117.080,(SILENCE)
f000182,1117.080,1119.440,We share a common border with another nation.
n000089,1119.440,1120.040,(SILENCE)
f000183,1120.040,1122.040,But we're providing health care for our people.
n000090,1122.040,1123.240,(SILENCE)
f000184,1123.240,1126.960,"One thing about insurance, that's a Washington term."
n000091,1126.960,1127.400,(SILENCE)
f000185,1127.400,1132.320,"The question is, are people getting health care, and we have a strong safety net, and there needs to be a safety net in America."
n000092,1132.320,1133.040,(SILENCE)
f000186,1133.040,1138.520,There needs to be more community health clinics where the poor can go get health care.
n000093,1138.520,1139.160,(SILENCE)
f000187,1139.160,1140.800,We need a program for the uninsured.
f000188,1140.800,1142.640,"They've been talking about it in Washington, D.C."
f000189,1142.640,1146.400,The number of uninsured has now gone up for the past seven years.
n000094,1146.400,1147.400,(SILENCE)
f000190,1147.400,1156.200,"We need a $2,000 credit, rebate for people, working people that don't have insurance, they can get in the marketplace and start purchasing insurance."
n000095,1156.200,1157.040,(SILENCE)
f000191,1157.040,1169.140,"We need to have -- allow small businesses to write insurance across jurisdictional lines so small business can afford health care, small restaurants can afford health care."
f000192,1169.140,1171.000,So health care needs to be affordable and available.
n000096,1171.000,1172.000,(SILENCE)
f000193,1172.000,1174.000,We have to trust people to make decisions with their lives.
f000194,1174.000,1187.120,"In the Medicare reform I talk about it says if you are a senior, you can stay in Medicare if you like it, and that's fine, but we're going to give you other choices to choose if you want to do so, just like they do the federal employees."
n000097,1187.120,1188.160,(SILENCE)
f000195,1188.160,1192.160,"The people that work in Washington, D.C. for the U.S. Congress or the United States senate."
n000098,1192.160,1193.000,(SILENCE)
f000196,1193.000,1195.160,Get a variety of choices to make in their lives.
n000099,1195.160,1195.960,(SILENCE)
f000197,1195.960,1198.500,And that's what we ought to do for all people in America.
f000198,1198.500,1200.080,"Yes, sir, sorry."
f000199,1200.080,1200.680,Follow-up?
f000200,1200.680,1202.620,Trying to find my light.
f000201,1202.620,1204.700,Not right now.
f000202,1204.700,1206.240,Education.
f000203,1206.240,1219.920,"These folks submitted 18 questions on education, and the first one is that will be asked on education will go to you, Governor, and asked by Angie Pettig."
f000204,1219.920,1221.980,"Angie Pettig, where are you?"
f000205,1221.980,1224.200,"There she is, Governor, right there."
f000206,1224.200,1232.320,"I've heard a lot about education and the need to hold teachers and schools accountable, and I certainly agree with that."
f000207,1232.320,1244.940,"But as an individual with an educational background, and also a parent, I have seen a lot of instances where the parents are unresponsive to the teachers or flat out uninvolved in their child's education."
f000208,1244.940,1251.880,How do you intend to not only hold the teachers and schools accountable but also hold parents accountable?
f000209,1251.880,1256.980,"Well, you know, it's hard to make people love one another."
n000100,1256.980,1258.280,(SILENCE)
f000210,1258.280,1260.440,I wish I knew the law because I would darn sure sign it.
n000101,1260.440,1261.400,(SILENCE)
f000211,1261.400,1263.720,I wish I knew the law that said all of us would be good parents.
n000102,1263.720,1264.760,(SILENCE)
f000212,1264.760,1273.680,"One of the things the next president must do is to remind people that if we are going to have a responsible period in America, that each of us must love our children with all our heart and all our soul."
n000103,1273.680,1274.600,(SILENCE)
f000213,1274.600,1279.720,"I happened to believe strong accountability encourages parental involvement, though."
f000214,1279.720,1293.740,"I think when you measure and post results on the Internet or in the town newspapers, most parents say wait a minute, my child's school isn't doing what I want it to do and, therefore, become involved in education."
f000215,1293.740,1295.600,I recognize there are some who just don't seem to care.
n000104,1295.600,1297.320,(SILENCE)
f000216,1297.320,1307.880,"But there are a lot of parents who feel like everything is going well in their child's school, and all of a sudden they wake up and realize that wait a minute, standards aren't being met."
f000217,1307.880,1309.920,That's why I'm so strong for accountability.
n000105,1309.920,1311.040,(SILENCE)
f000218,1311.040,1316.520,"I believe we ought to measure a lot, three, four, five, six, seven, eighth grade."
n000106,1316.520,1317.320,(SILENCE)
f000219,1317.320,1319.240,We do so in my state of Texas.
f000220,1319.240,1324.680,One of the good things we've gone in Texas is we have strong accountability because you can't cure unless you know.
n000107,1324.680,1325.880,(SILENCE)
f000221,1325.880,1329.740,You can't solve a problem unless you diagnose it.
f000222,1329.740,1336.840,I strongly believe that one of the best things to encourage parental involvement also is to know that the classrooms will be safe and secure.
n000108,1336.840,1337.720,(SILENCE)
f000223,1337.720,1348.720,"That's why I support a teacher liability act at the federal level, that says if a teacher or principal upholds reasonable standards of classroom discipline they can't be sued."
f000224,1348.720,1350.600,They can't be sued.
n000109,1350.600,1351.160,(SILENCE)
f000225,1351.160,1357.600,I think parents will be more involved with education when they know their children's classrooms are safe and secure as well.
n000110,1357.600,1358.400,(SILENCE)
f000226,1358.400,1364.080,"I also believe that we need to say to people that if you cannot meet standards, there has to be a consequence."
n000111,1364.080,1365.040,(SILENCE)
f000227,1365.040,1370.780,"Instead of just comes the soft bigotry of low expectations, that there has to be a consequence."
f000228,1370.780,1372.920,We can't continue to shuffle children through school.
n000112,1372.920,1373.600,(SILENCE)
f000229,1373.600,1377.720,And one of the consequences to allow parents to have different choices.
f000230,1377.720,1377.760,Governor.
f000231,1377.760,1379.120,Vice president Gore.
f000232,1379.120,1382.740,We have huge difference between us on this question.
f000233,1382.740,1384.680,I'd like to start by telling you what my vision is.
n000113,1384.680,1386.160,(SILENCE)
f000234,1386.160,1393.720,"I see a day in the United States of America where all of our public schools are considered excellent, world class."
n000114,1393.720,1394.440,(SILENCE)
f000235,1394.440,1405.480,"Where there are no failing schools, where the classrooms are small enough in size, number of students, so that the teacher can spend enough one-on-one time with each student."
n000115,1405.480,1406.440,(SILENCE)
f000236,1406.440,1409.320,Now that means recruiting new teachers for the public schools.
n000116,1409.320,1410.120,(SILENCE)
f000237,1410.120,1416.440,"It means in my plan hiring bonuses to get 100,000 new teachers in the public schools within the next four years."
n000117,1416.440,1417.240,(SILENCE)
f000238,1417.240,1432.320,"It means also helping local school districts that sometimes find the parents of school age children outvoted on bond issues, to give them some help with interest-free bonding authority so that we can build new schools and modernize the classrooms."
f000239,1432.320,1442.120,"We need to give teachers the training and professional development that they need, including a paid time off to go visit the classroom of a master teacher to pick up some new skills."
n000118,1442.120,1442.560,(SILENCE)
f000240,1442.560,1455.620,"I want to give every middle-class family a $10,000 a year tax deduction for college tuition so that middle-class families will always be able to send their kids on to college."
n000119,1455.620,1456.280,(SILENCE)
f000241,1456.280,1467.380,"I want to work for universal free school because we know from all the studies that the youngsters learn, kids learn more in the first few years of life than any where else."
f000242,1467.380,1468.840,"Now, I said there was a contrast."
n000120,1468.840,1470.360,(SILENCE)
f000243,1470.360,1485.400,"Governor Bush is for vouchers, and in his plan he proposes to drain more money, more taxpayer money out of the public schools for private school vouchers than all of the money that he proposes in his entire budget for public schools themselves."
f000244,1485.400,1491.720,"And only one in 20 students would be eligible for these vouchers, and they wouldn't even pay the full tuition to private school."
n000121,1491.720,1492.240,(SILENCE)
f000245,1492.240,1493.280,I think that's a mistake.
n000122,1493.280,1493.600,(SILENCE)
f000246,1493.600,1497.840,I don't think we should give up on the private schools and leave kids trapped in failing schools.
n000123,1497.840,1498.200,(SILENCE)
f000247,1498.200,1505.640,"I think we -- I think we should make it the number one priority to make our schools the best in the world, all of them."
f000248,1505.640,1506.760,"Governor, what is your position on that?"
f000249,1506.760,1507.640,"Yeah, I appreciate that."
f000250,1507.640,1512.260,"I think any time we end with one of these attacks, it's appropriate to respond."
f000251,1512.260,1512.880,Here's what I think.
n000124,1512.880,1513.600,(SILENCE)
f000252,1513.600,1515.240,"First of all, vouchers are up to states."
n000125,1515.240,1516.400,(SILENCE)
f000253,1516.400,1518.440,"If you want to do a voucher program in Missouri, fine."
f000254,1518.440,1520.320,I strongly believe in local control of schools.
f000255,1520.320,1524.880,I'm a governor of state and I don't like it when the federal government tells us what to do.
n000126,1524.880,1525.800,(SILENCE)
f000256,1525.800,1527.380,I believe in local control of schools.
f000257,1527.380,1528.200,But here's what I said.
n000127,1528.200,1529.000,(SILENCE)
f000258,1529.000,1537.120,"I've said to the extent we spend federal money on disadvantaged children, we want the schools to show us whether or not the children are learning."
n000128,1537.120,1538.200,(SILENCE)
f000259,1538.200,1539.520,What's unreasonable about that?
n000129,1539.520,1540.320,(SILENCE)
f000260,1540.320,1543.320,We expect there to be standards met and we expect there to be measurement.
n000130,1543.320,1544.400,(SILENCE)
f000261,1544.400,1545.960,And if we find success we'll praise it.
n000131,1545.960,1546.600,(SILENCE)
f000262,1546.600,1557.940,"But when we find children trapped in schools that will not change and will not teach, instead of saying oh, this is okay in America just to shuffle poor kids through schools, there has to be a consequence."
f000263,1557.940,1569.040,"And the consequence is that federal portion or federal money will go to the parent, so the parent can go to a tutoring program or another public school or another private school."
n000132,1569.040,1569.560,(SILENCE)
f000264,1569.560,1571.200,"You see, there has to be a consequence."
f000265,1571.200,1574.880,"We've got a society that says hey, the status quo is fine, just move them through."
n000133,1574.880,1575.480,(SILENCE)
f000266,1575.480,1576.360,And guess who suffers.
f000267,1576.360,1579.600,"What's the harm on that, what's the other side on that?"
f000268,1579.600,1583.700,"Well, the program that he's proposing is not the one that he just described."
f000269,1583.700,1596.360,"Described under your plan, Governor Bush, states would be required to pay vouchers to students to match the vouchers so that the federal government would put up."
f000270,1596.360,1611.960,"Now, you're -- and the way it would happen is that under his plan, if a school was designated as failing, the kids would be trapped there for another three years and then some of them would get federal vouchers and the state would be forced to match those, that money."
n000134,1611.960,1612.480,(SILENCE)
f000271,1612.480,1628.620,"Under my plan, if a school is failing, we work with the states to give them the authority and the resources to close down that school and reopen it right away with a new principal, a new faculty, a turn-around team of specialists who know what they're doing."
f000272,1628.620,1632.680,"It's based on the plan of Governor Jim Hunt in North Carolina, and it works great."
f000273,1632.680,1635.560,So no vouchers under -- in a Gore administration?
